question,dateFinished,dueDate,action_code,activityNameEN,planned,time:timestamp,monitoringResource,org:resource,activityNameNL,concept:name,lifecycle:transition,case:endDate,case:caseStatus,case:SUMleges,case:last_phase,case:case_type,case:concept:name,case:Responsible_actor,case:landRegisterID,case:parts,case:termName,case:startDate,case:requestComplete,case:IDofConceptCase,case:caseProcedure,case:Includes_subCases,case:endDatePlanned,dateStop
EMPTY,2015-02-11 00:00:00+00:00,,01_HOOFD_490_1,creating environmental permit decision,2015-02-12 15:54:14+00:00,2015-02-10 23:00:00+00:00,560608,560608,aanmaken besluit omgevingsvergunning,01_HOOFD_490_1,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-11 00:00:00+00:00,,10_UOV_050_3,enter senddate draft decision,2015-02-12 15:53:36+00:00,2015-02-10 23:00:00+00:00,560608,560608,invoeren verzenddatum ontwerpbeschikking,10_UOV_050_3,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-11 00:00:00+00:00,,01_HOOFD_440_1a,set decision status,2015-02-12 15:49:42+00:00,2015-02-10 23:00:00+00:00,560608,560608,instellen besluitstatus,01_HOOFD_440_1a,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-11 00:00:00+00:00,,01_HOOFD_459,phase draft decision ready,2015-02-12 15:50:30+00:00,2015-02-10 23:00:00+00:00,560608,560608,fase ontwerpbeschikking gereed,01_HOOFD_459,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-11 00:00:00+00:00,,01_HOOFD_250_1,treat subcases content,2015-02-12 15:49:29+00:00,2015-02-10 23:00:00+00:00,560608,560608,behandelen deelzaken inhoudelijkheid,01_HOOFD_250_1,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-11 00:00:00+00:00,,10_UOV_041b,enter publication date draft decision,2015-02-12 15:53:42+00:00,2015-02-10 23:00:00+00:00,560608,560608,registreren datum publicatie ontwerpbeschikking,10_UOV_041b,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-11 00:00:00+00:00,,01_HOOFD_445,phase concept draft decision ready,2015-02-12 15:50:29+00:00,2015-02-10 23:00:00+00:00,560608,560608,fase concept ontwerpbeschikking gereed,01_HOOFD_445,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-11 00:00:00+00:00,,01_HOOFD_375,phase advice known,2015-02-12 15:49:41+00:00,2015-02-10 23:00:00+00:00,560608,560608,fase advies bekend,01_HOOFD_375,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-11 00:00:00+00:00,,01_HOOFD_197,start WABOprocedure,2015-02-12 15:49:10+00:00,2015-02-10 23:00:00+00:00,560608,560608,WABOprocedure instellen,01_HOOFD_197,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-11 00:00:00+00:00,,01_HOOFD_195,phase application receptive,2015-02-12 15:47:30+00:00,2015-02-10 23:00:00+00:00,560608,560608,fase aanvraag ontvankelijk,01_HOOFD_195,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
11-2-2015 16:50:30,2015-02-11 00:00:00+00:00,,01_HOOFD_450,enter date advice on treatment of environmental permit,2015-02-12 15:50:30+00:00,2015-02-11 15:50:30+00:00,560608,560608,registreren datum advies omgevingsvergunning behandelen,01_HOOFD_450,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-11 00:00:00+00:00,,10_UOV_050_4,enter senddate draft decision,2015-02-12 15:53:36+00:00,2015-02-11 15:53:36+00:00,560608,560608,invoeren verzenddatum ontwerpbeschikking,10_UOV_050_4,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
False,2015-02-19 00:00:00+00:00,,01_HOOFD_490_2,decision date prior to decision,2015-02-20 10:13:29+00:00,2015-02-18 23:00:00+00:00,560608,560530,besluitdatum voorafgaand aan beschikking,01_HOOFD_490_2,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
False,2015-02-19 00:00:00+00:00,,01_HOOFD_491,submit decision,2015-02-20 10:19:04+00:00,2015-02-18 23:00:00+00:00,560608,560530,beschikking voorleggen,01_HOOFD_491,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
42,2015-02-19 00:00:00+00:00,,01_HOOFD_500,register objection and appeal periods,2015-02-20 10:19:12+00:00,2015-02-18 23:00:00+00:00,560608,560530,registreren bezwaar beroepstermijn,01_HOOFD_500,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
True,2015-02-19 00:00:00+00:00,,01_HOOFD_510_0,creating cover letter decision,2015-02-20 10:19:18+00:00,2015-02-18 23:00:00+00:00,560608,560530,begeleidende brief beschikking aanmaken,01_HOOFD_510_0,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
False,2015-02-19 00:00:00+00:00,,01_BB_630,appeal logded,2015-02-20 10:22:24+00:00,2015-02-18 23:00:00+00:00,560608,560530,beroep ingesteld,01_BB_630,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-19 00:00:00+00:00,,01_HOOFD_510_4,enter senddate decision,2015-02-20 10:22:24+00:00,2015-02-18 23:00:00+00:00,560608,560530,invoeren verzenddatum beschikking,01_HOOFD_510_4,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-19 00:00:00+00:00,,01_HOOFD_490_4,generating decision environmental permit,2015-02-20 10:13:29+00:00,2015-02-18 23:00:00+00:00,560608,560530,genereren beschikking omgevingsvergunning,01_HOOFD_490_4,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-19 00:00:00+00:00,,01_HOOFD_494a,phase decision ready,2015-02-20 10:19:04+00:00,2015-02-18 23:00:00+00:00,560608,560530,fase beschikking gereed,01_HOOFD_494a,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-19 00:00:00+00:00,,01_HOOFD_510_3,enter senddate decision environmental permit,2015-02-20 10:22:24+00:00,2015-02-18 23:00:00+00:00,560608,560530,invoeren verzenddatum beschikking omgevingsvergunning,01_HOOFD_510_3,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-19 00:00:00+00:00,,01_HOOFD_809c,read publication date field,2015-02-20 10:22:25+00:00,2015-02-18 23:00:00+00:00,560608,560530,veld datum publicatie uitlezen,01_HOOFD_809c,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-19 00:00:00+00:00,,,received OLO documents,,2015-02-18 23:00:00+00:00,560429,560530,ontvangen OLO documenten,99_NOCODE_02,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-19 00:00:00+00:00,,,received OLO documents,,2015-02-18 23:00:00+00:00,560429,560530,ontvangen OLO documenten,99_NOCODE_02,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-19 00:00:00+00:00,,,received OLO documents,,2015-02-18 23:00:00+00:00,560429,560530,ontvangen OLO documenten,99_NOCODE_02,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-19 00:00:00+00:00,,01_HOOFD_809,read publication date field,2015-02-20 10:22:59+00:00,2015-02-18 23:00:00+00:00,560608,560530,veld datum publicatie uitlezen,01_HOOFD_809,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-19 00:00:00+00:00,,01_HOOFD_490_1a,set decision status,2015-02-12 15:54:14+00:00,2015-02-18 23:00:00+00:00,560608,560530,instellen besluitstatus,01_HOOFD_490_1a,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-19 00:00:00+00:00,,01_HOOFD_495,phase decision taken,2015-02-20 10:19:12+00:00,2015-02-18 23:00:00+00:00,560608,560530,fase besluit genomen,01_HOOFD_495,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-19 00:00:00+00:00,,01_HOOFD_510_2a,start decision phase decision permitting sent,2015-02-20 10:22:22+00:00,2015-02-18 23:00:00+00:00,560608,560530,instellen besluitfase:besluit vergunnen verzonden,01_HOOFD_510_2a,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-19 00:00:00+00:00,,01_HOOFD_814,phase archived case,2015-02-20 10:23:12+00:00,2015-02-18 23:00:00+00:00,560608,560530,fase zaak gearchiveerd,01_HOOFD_814,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-19 00:00:00+00:00,,01_HOOFD_530b,enter date publication decision environmental permit,2015-02-20 10:22:25+00:00,2015-02-18 23:00:00+00:00,560608,560530,registreren datum publicatie beschikking omgevingsvergunning,01_HOOFD_530b,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-19 00:00:00+00:00,,01_HOOFD_811,stop all running subcases 2b,2015-02-20 10:23:07+00:00,2015-02-18 23:00:00+00:00,560608,560530,stop alle lopende deelzaken 2b,01_HOOFD_811,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-19 00:00:00+00:00,,,process received advice,,2015-02-18 23:00:00+00:00,560429,560530,verwerk ontvangen advies,99_NOCODE_03,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-19 00:00:00+00:00,,01_HOOFD_515,phase decision sent,2015-02-20 10:22:24+00:00,2015-02-18 23:00:00+00:00,560608,560530,fase beschikking verzonden,01_HOOFD_515,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-19 00:00:00+00:00,,01_HOOFD_516a,set decision phase inspection of decision permitting,2015-02-20 10:19:18+00:00,2015-02-18 23:00:00+00:00,560608,560530,instellen besluitfase:besluit vergunnen ter inzage,01_HOOFD_516a,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-19 00:00:00+00:00,,01_HOOFD_510_1,transcript decision environmental permit to stakeholders,2015-02-20 10:19:18+00:00,2015-02-18 23:00:00+00:00,560608,560530,afschrift beschikking omgevingsvergunning aan belanghebbenden,01_HOOFD_510_1,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-19 00:00:00+00:00,,01_HOOFD_815,phase case handled,2015-02-20 10:23:12+00:00,2015-02-18 23:00:00+00:00,560608,560530,fase zaak afgehandeld,01_HOOFD_815,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-19 00:00:00+00:00,,01_HOOFD_101b,registration date publication,2015-02-20 10:23:00+00:00,2015-02-18 23:00:00+00:00,560608,560530,registratie datum publicatie,01_HOOFD_101b,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-19 00:00:00+00:00,,01_HOOFD_490_5a,set decision phase decision permitting decided,2015-02-20 10:19:10+00:00,2015-02-18 23:00:00+00:00,560608,560530,instellen besluitfase:besluit vergunnen besloten,01_HOOFD_490_5a,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-19 00:00:00+00:00,,01_BB_775,phase decision irrevocable,2015-02-20 10:22:25+00:00,2015-02-18 23:00:00+00:00,560608,560530,fase besluit onherroepelijk,01_BB_775,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-19 00:00:00+00:00,,01_HOOFD_490_5,record date of decision environmental permit,2015-02-20 10:19:04+00:00,2015-02-19 10:19:04+00:00,560608,560530,registreren datum besluit omgevingsvergunning2,01_HOOFD_490_5,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-19 00:00:00+00:00,,01_HOOFD_516,date decision for inspection,2015-02-20 10:19:12+00:00,2015-02-19 10:19:12+00:00,560608,560530,datum beschikking ter inzage,01_HOOFD_516,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-19 00:00:00+00:00,,01_HOOFD_510_2,enter senddate decision environmental permit,2015-02-20 10:22:20+00:00,2015-02-19 10:22:20+00:00,560608,560530,invoeren verzenddatum beschikking omgevingsvergunning,01_HOOFD_510_2,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-19 00:00:00+00:00,,01_BB_770,set phase: phase permitting irrevocable,2015-02-20 10:22:25+00:00,2015-02-19 10:22:25+00:00,560608,560530,instellen besluitfase: oorspronkelijk besluit,01_BB_770,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2015-02-19 00:00:00+00:00,,01_HOOFD_810,register deadline,2015-02-20 10:23:07+00:00,2015-02-19 10:23:07+00:00,560608,560530,registratie einddatum,01_HOOFD_810,complete,2015-02-19 10:23:07+00:00,O,17692.623,Zaak afgehandeld,557669,11053344,560608,4157376.0,"Bouw,Handelen in strijd met regels RO",,2014-05-05 22:00:00+00:00,False,11053351.0,Regulier,,,
EMPTY,2014-05-13 00:00:00+00:00,2014-05-16 08:21:17+00:00,01_HOOFD_010,register submission date request,2014-05-14 08:21:17+00:00,2014-05-01 22:00:00+00:00,560602,560602,registratie datum binnenkomst aanvraag,01_HOOFD_010,complete,2014-07-09 16:46:20+00:00,G,,Procedure afgebroken,557669,11079985,560604,11082771.0,"Bouw,Brandveilig gebruik (vergunning),Sloop",Termijn aanvullende gegevens,2014-05-01 22:00:00+00:00,False,,,,,
False,2014-05-13 00:00:00+00:00,,01_HOOFD_011,OLO messaging active,2014-05-14 08:43:21+00:00,2014-05-12 22:00:00+00:00,560604,560602,OLO berichtenverkeer actief,01_HOOFD_011,complete,2014-07-09 16:46:20+00:00,G,,Procedure afgebroken,557669,11079985,560604,11082771.0,"Bouw,Brandveilig gebruik (vergunning),Sloop",Termijn aanvullende gegevens,2014-05-01 22:00:00+00:00,False,,,,,
True,2014-05-13 00:00:00+00:00,,01_HOOFD_020,send confirmation receipt,2014-05-14 08:43:22+00:00,2014-05-12 22:00:00+00:00,560604,560602,versturen ontvangstbevestiging,01_HOOFD_020,complete,2014-07-09 16:46:20+00:00,G,,Procedure afgebroken,557669,11079985,560604,11082771.0,"Bouw,Brandveilig gebruik (vergunning),Sloop",Termijn aanvullende gegevens,2014-05-01 22:00:00+00:00,False,,,,,
True,2014-05-13 00:00:00+00:00,,03_GBH_005,applicant is stakeholder,2014-05-14 08:43:22+00:00,2014-05-12 22:00:00+00:00,560604,560602,aanvrager is belanghebbende,03_GBH_005,complete,2014-07-09 16:46:20+00:00,G,,Procedure afgebroken,557669,11079985,560604,11082771.0,"Bouw,Brandveilig gebruik (vergunning),Sloop",Termijn aanvullende gegevens,2014-05-01 22:00:00+00:00,False,,,,,
False,2014-05-13 00:00:00+00:00,,05_EIND_010,terminate on request,2014-05-14 08:43:22+00:00,2014-05-12 22:00:00+00:00,560604,560602,beeindigen op verzoek,05_EIND_010,complete,2014-07-09 16:46:20+00:00,G,,Procedure afgebroken,557669,11079985,560604,11082771.0,"Bouw,Brandveilig gebruik (vergunning),Sloop",Termijn aanvullende gegevens,2014-05-01 22:00:00+00:00,False,,,,,
False,2014-05-13 00:00:00+00:00,,16_LGSV_010,calculate provisional charges,2014-05-14 08:43:22+00:00,2014-05-12 22:00:00+00:00,560604,560602,voorlopige leges berekenen,16_LGSV_010,complete,2014-07-09 16:46:20+00:00,G,,Procedure afgebroken,557669,11079985,560604,11082771.0,"Bouw,Brandveilig gebruik (vergunning),Sloop",Termijn aanvullende gegevens,2014-05-01 22:00:00+00:00,False,,,,,
False,2014-05-13 00:00:00+00:00,2014-05-20 08:52:35+00:00,02_DRZ_010,forward to the competent authority,2014-05-14 08:52:35+00:00,2014-05-12 22:00:00+00:00,560604,560602,doorsturen aan bevoegd gezag,02_DRZ_010,complete,2014-07-09 16:46:20+00:00,G,,Procedure afgebroken,557669,11079985,560604,11082771.0,"Bouw,Brandveilig gebruik (vergunning),Sloop",Termijn aanvullende gegevens,2014-05-01 22:00:00+00:00,False,,,,,
True,2014-05-13 00:00:00+00:00,,04_BPT_005,regular procedure without MER,2014-05-14 08:52:36+00:00,2014-05-12 22:00:00+00:00,560604,560602,reguliere procedure zonder MER,04_BPT_005,complete,2014-07-09 16:46:20+00:00,G,,Procedure afgebroken,557669,11079985,560604,11082771.0,"Bouw,Brandveilig gebruik (vergunning),Sloop",Termijn aanvullende gegevens,2014-05-01 22:00:00+00:00,False,,,,,
False,2014-05-13 00:00:00+00:00,,01_HOOFD_065_0,create procedure confirmation,2014-05-14 08:52:39+00:00,2014-05-12 22:00:00+00:00,560604,560602,procedurebevestiging aanmaken,01_HOOFD_065_0,complete,2014-07-09 16:46:20+00:00,G,,Procedure afgebroken,557669,11079985,560604,11082771.0,"Bouw,Brandveilig gebruik (vergunning),Sloop",Termijn aanvullende gegevens,2014-05-01 22:00:00+00:00,False,,,,,
EMPTY,2014-05-13 00:00:00+00:00,,01_HOOFD_015,phase application received,2014-05-14 08:43:21+00:00,2014-05-12 22:00:00+00:00,560604,560602,fase aanvraag ontvangen,01_HOOFD_015,complete,2014-07-09 16:46:20+00:00,G,,Procedure afgebroken,557669,11079985,560604,11082771.0,"Bouw,Brandveilig gebruik (vergunning),Sloop",Termijn aanvullende gegevens,2014-05-01 22:00:00+00:00,False,,,,,
EMPTY,2014-05-13 00:00:00+00:00,,01_HOOFD_061,start WABOprocedure,2014-05-14 08:52:38+00:00,2014-05-12 22:00:00+00:00,560604,560602,WABOprocedure instellen,01_HOOFD_061,complete,2014-07-09 16:46:20+00:00,G,,Procedure afgebroken,557669,11079985,560604,11082771.0,"Bouw,Brandveilig gebruik (vergunning),Sloop",Termijn aanvullende gegevens,2014-05-01 22:00:00+00:00,False,,,,,
EMPTY,2014-05-13 00:00:00+00:00,,01_HOOFD_030_1,send confirmation receipt,2014-05-14 08:43:22+00:00,2014-05-12 22:00:00+00:00,560604,560602,versturen ontvangstbevestiging,01_HOOFD_030_1,complete,2014-07-09 16:46:20+00:00,G,,Procedure afgebroken,557669,11079985,560604,11082771.0,"Bouw,Brandveilig gebruik (vergunning),Sloop",Termijn aanvullende gegevens,2014-05-01 22:00:00+00:00,False,,,,,
EMPTY,2014-06-16 00:00:00+00:00,,01_HOOFD_030_2,enter senddate acknowledgement,2014-05-14 08:52:35+00:00,2014-05-13 08:52:35+00:00,560604,560604,invoeren verzenddatum ontvangstbevestiging,01_HOOFD_030_2,complete,2014-07-09 16:46:20+00:00,G,,Procedure afgebroken,557669,11079985,560604,11082771.0,"Bouw,Brandveilig gebruik (vergunning),Sloop",Termijn aanvullende gegevens,2014-05-01 22:00:00+00:00,False,,,,,
False,2014-06-16 00:00:00+00:00,,01_HOOFD_180,procedure change,2014-06-17 09:14:33+00:00,2014-06-15 22:00:00+00:00,560604,560604,procedure verandering,01_HOOFD_180,complete,2014-07-09 16:46:20+00:00,G,,Procedure afgebroken,557669,11079985,560604,11082771.0,"Bouw,Brandveilig gebruik (vergunning),Sloop",Termijn aanvullende gegevens,2014-05-01 22:00:00+00:00,False,,,,,
False,2014-06-16 00:00:00+00:00,,08_AWB45_005,request complete,2014-06-17 09:14:34+00:00,2014-06-15 22:00:00+00:00,560604,560604,aanvraag volledig,08_AWB45_005,complete,2014-07-09 16:46:20+00:00,G,,Procedure afgebroken,557669,11079985,560604,11082771.0,"Bouw,Brandveilig gebruik (vergunning),Sloop",Termijn aanvullende gegevens,2014-05-01 22:00:00+00:00,False,,,,,
42,2014-06-16 00:00:00+00:00,,08_AWB45_010,term for supplying missing data,2014-06-17 09:14:38+00:00,2014-06-15 22:00:00+00:00,560604,560604,termijn aanleveren ontbrekende gegevens,08_AWB45_010,complete,2014-07-09 16:46:20+00:00,G,,Procedure afgebroken,557669,11079985,560604,11082771.0,"Bouw,Brandveilig gebruik (vergunning),Sloop",Termijn aanvullende gegevens,2014-05-01 22:00:00+00:00,False,,,,,
True,2014-06-16 00:00:00+00:00,,08_AWB45_020_0,create letter requesting missing data,2014-06-17 09:14:38+00:00,2014-06-15 22:00:00+00:00,560604,560604,brief opvragen ontbrekende gegevens aanmaken,08_AWB45_020_0,complete,2014-07-09 16:46:20+00:00,G,,Procedure afgebroken,557669,11079985,560604,11082771.0,"Bouw,Brandveilig gebruik (vergunning),Sloop",Termijn aanvullende gegevens,2014-05-01 22:00:00+00:00,False,,,,,
False,2014-06-16 00:00:00+00:00,,14_VRIJ_010,no permit needed or only notification needed,2014-05-14 08:43:22+00:00,2014-06-15 22:00:00+00:00,560604,560604,vergunningvrij of meldingplichtig,14_VRIJ_010,complete,2014-07-09 16:46:20+00:00,G,,Procedure afgebroken,557669,11079985,560604,11082771.0,"Bouw,Brandveilig gebruik (vergunning),Sloop",Termijn aanvullende gegevens,2014-05-01 22:00:00+00:00,False,,,,,
