question,dateFinished,dueDate,action_code,activityNameEN,planned,time:timestamp,monitoringResource,org:resource,activityNameNL,concept:name,lifecycle:transition,case:endDate,case:caseStatus,case:SUMleges,case:last_phase,case:case_type,case:concept:name,case:Responsible_actor,case:parts,case:termName,case:endDatePlanned,case:startDate,case:requestComplete,case:IDofConceptCase,case:landRegisterID,case:caseProcedure,case:Includes_subCases,dateStop
EMPTY,2011-06-17 11:18:54+00:00,,01_HOOFD_530,enter date publication decision environmental permit,2011-06-18 09:18:28+00:00,2011-06-28 22:00:00+00:00,560464,560890,registreren datum publicatie beschikking omgevingsvergunning,01_HOOFD_530,complete,2011-06-16 22:00:00+00:00,G,5780.5522,Vergunning verleend,557669,3452584,4901428.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-17 22:00:00+00:00,True,3452607.0,,,J,
EMPTY,2011-05-24 16:32:30+00:00,2011-05-27 13:59:32+00:00,01_HOOFD_010,register submission date request,2011-05-25 13:59:32+00:00,2011-05-15 22:00:00+00:00,560881,560881,registratie datum binnenkomst aanvraag,01_HOOFD_010,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
EMPTY,2011-05-24 16:32:29+00:00,2011-05-26 14:31:54+00:00,01_HOOFD_030_2,enter senddate acknowledgement,2011-05-25 14:31:54+00:00,2011-05-23 22:00:00+00:00,3273854,560881,invoeren verzenddatum ontvangstbevestiging,01_HOOFD_030_2,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
EMPTY,2011-05-24 16:32:30+00:00,,01_HOOFD_015,phase application received,,2011-05-24 14:31:01+00:00,560464,560881,fase aanvraag ontvangen,01_HOOFD_015,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
True,2011-05-24 16:32:30+00:00,2011-05-27 14:31:02+00:00,01_HOOFD_020,reception through OLO,2011-05-25 14:31:02+00:00,2011-05-24 14:31:04+00:00,3273854,560881,ontvangst via OLO,01_HOOFD_020,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
EMPTY,2011-05-24 16:32:29+00:00,2011-05-26 14:31:04+00:00,01_HOOFD_030_1,send confirmation receipt,2011-05-25 14:31:04+00:00,2011-05-24 14:31:54+00:00,3273854,560881,versturen ontvangstbevestiging,01_HOOFD_030_1,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
False,2011-05-24 16:32:30+00:00,2011-05-29 14:31:58+00:00,01_HOOFD_040,forward to the competent authority,2011-05-25 14:31:58+00:00,2011-05-24 14:32:01+00:00,3273854,560881,doorsturen aan bevoegd gezag,01_HOOFD_040,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
True,2011-05-24 16:32:30+00:00,,01_HOOFD_060,regular procedure without MER,2011-05-25 14:32:01+00:00,2011-05-24 14:32:02+00:00,3273854,560881,reguliere procedure zonder MER,01_HOOFD_060,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
EMPTY,2011-05-31 16:37:03+00:00,,01_HOOFD_065_2,enter senddate procedure confirmation,2011-06-01 14:33:06+00:00,2011-05-30 22:00:00+00:00,3273854,3273854,invoeren verzenddatum procedurebevestiging,01_HOOFD_065_2,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
EMPTY,2011-05-31 16:37:02+00:00,,08_AWB45_020_2,enter senddate retrieve missing data,2011-06-01 14:36:58+00:00,2011-05-30 22:00:00+00:00,3273854,3273854,invoeren verzenddatum opvragen ontbrekende gegevens,08_AWB45_020_2,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
EMPTY,2011-05-31 16:35:55+00:00,,01_HOOFD_065_1,send procedure confirmation,2011-05-25 14:32:02+00:00,2011-05-31 14:33:06+00:00,3273854,3273854,procedurebevestiging versturen,01_HOOFD_065_1,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
False,2011-05-31 16:37:03+00:00,,01_HOOFD_130,WAW permit aspect,2011-06-01 14:36:02+00:00,2011-05-31 14:36:23+00:00,3273854,3273854,WAW vergunningsaspect,01_HOOFD_130,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
EMPTY,2011-05-31 16:37:02+00:00,,01_HOOFD_100,registrer date of publishing received request,2011-06-01 14:36:02+00:00,2011-05-31 14:36:30+00:00,3273854,3273854,registratie datum publicatie ingekomen aanvraag,01_HOOFD_100,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
EMPTY,2011-05-31 16:37:03+00:00,,01_HOOFD_110,treat subcases completeness,2011-06-01 14:36:02+00:00,2011-05-31 14:36:37+00:00,3273854,3273854,behandelen deelzaken volledigheid,01_HOOFD_110,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
EMPTY,2011-05-31 16:37:03+00:00,,01_HOOFD_120,subcases completeness completed,2011-06-01 14:36:37+00:00,2011-05-31 14:36:38+00:00,3273854,3273854,deelzaken volledigheid afgerond,01_HOOFD_120,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
False,2011-05-31 16:37:03+00:00,,01_HOOFD_180,procedure change,2011-06-01 14:36:38+00:00,2011-05-31 14:36:49+00:00,3273854,3273854,procedure verandering,01_HOOFD_180,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
False,2011-05-31 16:37:03+00:00,,01_HOOFD_200,request complete,2011-06-01 14:36:49+00:00,2011-05-31 14:36:53+00:00,3273854,3273854,aanvraag volledig,01_HOOFD_200,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
42,2011-05-31 16:37:03+00:00,,08_AWB45_010,term for supplying missing data,2011-06-01 14:36:53+00:00,2011-05-31 14:36:54+00:00,3273854,3273854,termijn aanleveren ontbrekende gegevens,08_AWB45_010,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
EMPTY,2011-05-31 16:37:02+00:00,,08_AWB45_020_1,retrieve missing data,2011-06-01 14:36:54+00:00,2011-05-31 14:36:58+00:00,3273854,3273854,opvragen ontbrekende gegevens,08_AWB45_020_1,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
EMPTY,2011-05-31 16:37:02+00:00,,01_HOOFD_100,registrer date of publishing received request,2011-06-01 14:36:30+00:00,2011-05-31 22:00:00+00:00,3273854,3273854,registratie datum publicatie ingekomen aanvraag,01_HOOFD_100,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
23-6-2011 0:00:00,2011-07-19 11:55:42+00:00,,08_AWB45_040,enter receipt of additional data,2011-07-20 09:55:02+00:00,2011-06-22 22:00:00+00:00,3273854,560890,registreren ontvangst aanvullende gegevens,08_AWB45_040,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
True,2011-07-19 11:55:42+00:00,,08_AWB45_030,receive additional information,2011-06-01 14:37:00+00:00,2011-07-19 09:55:02+00:00,3273854,560890,aanvullende gegevens ontvangen,08_AWB45_030,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
True,2011-07-19 11:55:42+00:00,,01_HOOFD_050,applicant is stakeholder,2011-06-01 14:36:03+00:00,2011-07-19 09:55:27+00:00,3273854,560890,aanvrager is belanghebbende,01_HOOFD_050,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
False,2011-07-26 16:57:23+00:00,,08_AWB45_170,MER present in supplement,2011-07-20 09:55:10+00:00,2011-07-26 14:49:43+00:00,3273854,3273854,MER aanwezig bij aanvulling,08_AWB45_170,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
False,2011-07-26 16:57:23+00:00,,01_HOOFD_130,WAW permit aspect,2011-07-27 14:49:43+00:00,2011-07-26 14:49:45+00:00,3273854,3273854,WAW vergunningsaspect,01_HOOFD_130,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
EMPTY,2011-07-26 16:57:23+00:00,,01_HOOFD_110,treat subcases completeness,2011-07-27 14:49:43+00:00,2011-07-26 14:49:50+00:00,3273854,3273854,behandelen deelzaken volledigheid,01_HOOFD_110,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
EMPTY,2011-07-26 16:57:23+00:00,,01_HOOFD_120,subcases completeness completed,2011-07-27 14:49:50+00:00,2011-07-26 14:49:51+00:00,3273854,3273854,deelzaken volledigheid afgerond,01_HOOFD_120,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
False,2011-07-26 16:57:23+00:00,,01_HOOFD_180,procedure change,2011-07-27 14:49:51+00:00,2011-07-26 14:49:54+00:00,3273854,3273854,procedure verandering,01_HOOFD_180,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
True,2011-07-26 16:57:23+00:00,,01_HOOFD_190,request complete,2011-07-27 14:49:54+00:00,2011-07-26 14:49:59+00:00,3273854,3273854,aanvraag volledig,01_HOOFD_190,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
EMPTY,2011-07-26 16:57:23+00:00,,01_HOOFD_195,phase application receptive,,2011-07-26 14:49:59+00:00,560464,3273854,fase aanvraag ontvankelijk,01_HOOFD_195,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
False,2011-07-26 16:57:23+00:00,,01_HOOFD_200,send letter in progress,2011-07-27 14:49:59+00:00,2011-07-26 14:50:07+00:00,3273854,3273854,brief in behandeling versturen,01_HOOFD_200,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
False,2011-07-26 16:57:23+00:00,,01_HOOFD_270,WAW permit aspect,2011-07-27 14:50:07+00:00,2011-07-26 14:50:09+00:00,3273854,3273854,WAW vergunningsaspect,01_HOOFD_270,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
EMPTY,2011-07-26 16:57:23+00:00,,01_HOOFD_260,completed subcases content,2011-07-27 14:50:12+00:00,2011-07-26 14:50:12+00:00,3273854,3273854,deelzaken inhoudelijkheid afgerond,01_HOOFD_260,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
EMPTY,2011-07-26 16:57:23+00:00,,01_HOOFD_250,treat subcases content,2011-07-27 14:50:07+00:00,2011-07-26 14:50:12+00:00,3273854,3273854,behandelen deelzaken inhoudelijkheid,01_HOOFD_250,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
False,2011-07-26 16:57:23+00:00,,01_HOOFD_330,activities regular procedure,2011-07-27 14:50:12+00:00,2011-07-26 14:50:16+00:00,3273854,3273854,activiteiten reguliere procedure,01_HOOFD_330,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
False,2011-07-26 16:57:23+00:00,,09_AH_I_010,article 34  WABO applies,2011-07-27 14:50:16+00:00,2011-07-26 14:50:18+00:00,3273854,3273854,artikel 34 WABO van toepassing,09_AH_I_010,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
EMPTY,2011-07-26 16:57:23+00:00,,01_HOOFD_370,assessment of content completed,2011-07-27 14:50:18+00:00,2011-07-26 14:50:21+00:00,3273854,3273854,inhoudelijke beoordeling afgerond,01_HOOFD_370,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
EMPTY,2011-07-26 16:57:23+00:00,,01_HOOFD_375,phase advice known,,2011-07-26 14:50:21+00:00,560464,3273854,fase advies bekend,01_HOOFD_375,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
False,2011-07-26 16:57:23+00:00,,01_HOOFD_380,grounds for refusal,2011-07-27 14:50:21+00:00,2011-07-26 14:50:23+00:00,3273854,3273854,weigeringsgrond,01_HOOFD_380,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
False,2011-07-26 16:57:23+00:00,,01_HOOFD_430,ask stakeholders views,2011-07-27 14:50:23+00:00,2011-07-26 14:50:24+00:00,3273854,3273854,belanghebbenden zienswijzen vragen,01_HOOFD_430,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
False,2011-07-26 16:57:23+00:00,,01_HOOFD_470,suspension ground applicable,2011-07-27 14:50:24+00:00,2011-07-26 14:50:28+00:00,3273854,3273854,aanhoudingsgrond van toepassing,01_HOOFD_470,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
False,2011-07-26 16:57:23+00:00,,01_HOOFD_480,by law,2011-07-27 14:50:28+00:00,2011-07-26 14:50:34+00:00,3273854,3273854,van rechtswege,01_HOOFD_480,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
False,2011-07-26 16:57:23+00:00,,05_EIND_010,terminate on request,2011-06-01 14:36:03+00:00,2011-07-26 14:50:42+00:00,3273854,3273854,beeindigen op verzoek,05_EIND_010,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
False,2011-07-26 16:57:23+00:00,,06_VD_010,extend procedure term,2011-06-01 14:36:03+00:00,2011-07-26 14:50:46+00:00,3273854,3273854,verlengen proceduretermijn,06_VD_010,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
False,2011-07-26 16:57:23+00:00,,01_HOOFD_540,suspend term,2011-06-01 14:36:03+00:00,2011-07-26 14:50:47+00:00,3273854,3273854,termijn opschorten,01_HOOFD_540,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
EMPTY,2011-07-26 16:57:23+00:00,,01_HOOFD_490_1,creating environmental permit decision,,2011-07-26 14:50:47+00:00,560464,3273854,aanmaken besluit omgevingsvergunning,01_HOOFD_490_1,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
EMPTY,2011-08-15 12:05:44+00:00,,01_HOOFD_490_3,register date environmental permit decision,2011-08-16 10:02:59+00:00,2011-07-27 22:00:00+00:00,560464,560890,registreren datum besluit omgevingsvergunning,01_HOOFD_490_3,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
EMPTY,2011-08-15 12:05:43+00:00,,01_HOOFD_510_2,enter senddate decision environmental permit,2011-08-16 10:03:15+00:00,2011-07-28 22:00:00+00:00,560464,560890,invoeren verzenddatum beschikking omgevingsvergunning,01_HOOFD_510_2,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
EMPTY,2011-08-15 12:05:43+00:00,,01_HOOFD_530,enter date publication decision environmental permit,2011-08-16 10:05:34+00:00,2011-08-09 22:00:00+00:00,560464,560890,registreren datum publicatie beschikking omgevingsvergunning,01_HOOFD_530,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
EMPTY,2011-08-15 12:05:44+00:00,,01_HOOFD_490_2,generating decision environmental permit,2011-07-27 14:50:47+00:00,2011-08-15 10:02:53+00:00,3273854,560890,genereren beschikking omgevingsvergunning,01_HOOFD_490_2,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
EMPTY,2011-08-15 12:05:43+00:00,,01_HOOFD_510_1,transcript decision environmental permit to stakeholders,2011-08-16 10:03:07+00:00,2011-08-15 10:03:15+00:00,560464,560890,afschrift beschikking omgevingsvergunning aan belanghebbenden,01_HOOFD_510_1,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
EMPTY,2011-08-15 12:05:43+00:00,,01_HOOFD_520,generate publication document decision environmental permit,2011-08-16 10:05:33+00:00,2011-08-15 10:05:34+00:00,560464,560890,genereren publicatiedocument beschikking omgevingsvergunning,01_HOOFD_520,complete,2011-07-27 22:00:00+00:00,O,6234.3223,Vergunning verleend,557669,3453014,560464.0,Bouw,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,J,
EMPTY,2011-05-26 09:55:46+00:00,2011-05-29 07:27:44+00:00,01_HOOFD_010,register submission date request,2011-05-27 07:27:44+00:00,2011-05-15 22:00:00+00:00,560872,560872,registratie datum binnenkomst aanvraag,01_HOOFD_010,complete,2011-06-06 22:00:00+00:00,G,276.504,Vergunning verleend,557669,3456494,4901428.0,Sloop,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,N,
EMPTY,2011-05-26 09:55:45+00:00,2011-05-28 07:53:57+00:00,01_HOOFD_030_2,enter senddate acknowledgement,2011-05-27 07:53:57+00:00,2011-05-25 22:00:00+00:00,560872,560872,invoeren verzenddatum ontvangstbevestiging,01_HOOFD_030_2,complete,2011-06-06 22:00:00+00:00,G,276.504,Vergunning verleend,557669,3456494,4901428.0,Sloop,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,N,
EMPTY,2011-05-26 09:55:46+00:00,,01_HOOFD_015,phase application received,,2011-05-26 07:45:54+00:00,560464,560872,fase aanvraag ontvangen,01_HOOFD_015,complete,2011-06-06 22:00:00+00:00,G,276.504,Vergunning verleend,557669,3456494,4901428.0,Sloop,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,N,
True,2011-05-26 09:55:46+00:00,2011-05-29 07:45:54+00:00,01_HOOFD_020,reception through OLO,2011-05-27 07:45:54+00:00,2011-05-26 07:45:56+00:00,560872,560872,ontvangst via OLO,01_HOOFD_020,complete,2011-06-06 22:00:00+00:00,G,276.504,Vergunning verleend,557669,3456494,4901428.0,Sloop,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,N,
EMPTY,2011-05-26 09:55:45+00:00,2011-05-28 07:45:56+00:00,01_HOOFD_030_1,send confirmation receipt,2011-05-27 07:45:56+00:00,2011-05-26 07:53:56+00:00,560872,560872,versturen ontvangstbevestiging,01_HOOFD_030_1,complete,2011-06-06 22:00:00+00:00,G,276.504,Vergunning verleend,557669,3456494,4901428.0,Sloop,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,N,
EMPTY,2011-06-06 09:00:10+00:00,,01_HOOFD_100,registrer date of publishing received request,2011-06-07 06:42:46+00:00,2011-06-05 22:00:00+00:00,3273854,3273854,registratie datum publicatie ingekomen aanvraag,01_HOOFD_100,complete,2011-06-06 22:00:00+00:00,G,276.504,Vergunning verleend,557669,3456494,4901428.0,Sloop,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,N,
EMPTY,2011-06-06 09:00:10+00:00,,01_HOOFD_065_2,enter senddate procedure confirmation,2011-06-07 06:42:14+00:00,2011-06-05 22:00:00+00:00,3273854,3273854,invoeren verzenddatum procedurebevestiging,01_HOOFD_065_2,complete,2011-06-06 22:00:00+00:00,G,276.504,Vergunning verleend,557669,3456494,4901428.0,Sloop,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,N,
False,2011-06-06 09:00:11+00:00,2011-05-31 07:54:01+00:00,01_HOOFD_040,forward to the competent authority,2011-05-27 07:54:01+00:00,2011-06-06 06:42:02+00:00,560872,3273854,doorsturen aan bevoegd gezag,01_HOOFD_040,complete,2011-06-06 22:00:00+00:00,G,276.504,Vergunning verleend,557669,3456494,4901428.0,Sloop,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,N,
True,2011-06-06 09:00:11+00:00,,01_HOOFD_060,regular procedure without MER,2011-06-07 06:42:04+00:00,2011-06-06 06:42:07+00:00,3273854,3273854,reguliere procedure zonder MER,01_HOOFD_060,complete,2011-06-06 22:00:00+00:00,G,276.504,Vergunning verleend,557669,3456494,4901428.0,Sloop,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,N,
EMPTY,2011-06-06 09:00:10+00:00,,01_HOOFD_065_1,send procedure confirmation,2011-06-07 06:42:10+00:00,2011-06-06 06:42:14+00:00,3273854,3273854,procedurebevestiging versturen,01_HOOFD_065_1,complete,2011-06-06 22:00:00+00:00,G,276.504,Vergunning verleend,557669,3456494,4901428.0,Sloop,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,N,
False,2011-06-06 09:00:11+00:00,,01_HOOFD_540,suspend term,2011-06-07 06:42:18+00:00,2011-06-06 06:42:24+00:00,3273854,3273854,termijn opschorten,01_HOOFD_540,complete,2011-06-06 22:00:00+00:00,G,276.504,Vergunning verleend,557669,3456494,4901428.0,Sloop,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,N,
False,2011-06-06 09:00:11+00:00,,06_VD_010,extend procedure term,2011-06-07 06:42:17+00:00,2011-06-06 06:42:27+00:00,3273854,3273854,verlengen proceduretermijn,06_VD_010,complete,2011-06-06 22:00:00+00:00,G,276.504,Vergunning verleend,557669,3456494,4901428.0,Sloop,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,N,
False,2011-06-06 09:00:11+00:00,,05_EIND_010,terminate on request,2011-06-07 06:42:17+00:00,2011-06-06 06:42:29+00:00,3273854,3273854,beeindigen op verzoek,05_EIND_010,complete,2011-06-06 22:00:00+00:00,G,276.504,Vergunning verleend,557669,3456494,4901428.0,Sloop,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,N,
True,2011-06-06 09:00:11+00:00,,01_HOOFD_050,applicant is stakeholder,2011-06-07 06:42:17+00:00,2011-06-06 06:42:31+00:00,3273854,3273854,aanvrager is belanghebbende,01_HOOFD_050,complete,2011-06-06 22:00:00+00:00,G,276.504,Vergunning verleend,557669,3456494,4901428.0,Sloop,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,N,
False,2011-06-06 09:00:11+00:00,,01_HOOFD_130,WAW permit aspect,2011-06-07 06:42:17+00:00,2011-06-06 06:42:35+00:00,3273854,3273854,WAW vergunningsaspect,01_HOOFD_130,complete,2011-06-06 22:00:00+00:00,G,276.504,Vergunning verleend,557669,3456494,4901428.0,Sloop,Termijn bezwaar en beroep 1,,2011-05-15 22:00:00+00:00,True,,,,N,
